issue_id,magazine,year,month,issue_label,source,listing_type,observed_on,title,condition,stock,price_jpy,is_set,set_size,unit_price_jpy,is_extra,list_price_jpy,matched_issue,url
world_boxing-1995-01,ワールドボクシング,1995,1,1995年1月号,mercari_sold,sold,2026-09-04,"¥ 3,000 ボクシングビート 2021年１月号〜12月号 12冊【新品同様、美品】",美品,,3000,1,12,250,0,,0,https://jp.mercari.com/item/m36164914756
world_boxing-1995-01,ワールドボクシング,1995,1,1995年1月号,mercari_sold,sold,2026-09-04,¥ 777 ワールドボクシング １９９１年～ ５冊セット 辰吉 鬼塚 井岡 平仲 大橋,,,777,1,0,,0,,0,https://jp.mercari.com/item/m76002301116
world_boxing-1995-02,ワールドボクシング,1995,2,1995年2月号,mercari_sold,sold,2026-09-04,"¥ 1,000 ワールドボクシング1996年2月号竹原慎二世界ミドル級タイトル獲得号",,,1000,0,1,1000,0,,0,https://jp.mercari.com/item/m94812037405
world_boxing-1995-02,ワールドボクシング,1995,2,1995年2月号,mercari_sold,sold,2026-09-04,"¥ 3,000 ボクシングビート 2021年１月号〜12月号 12冊【新品同様、美品】",美品,,3000,1,12,250,0,,0,https://jp.mercari.com/item/m36164914756
world_boxing-1995-02,ワールドボクシング,1995,2,1995年2月号,mercari_sold,sold,2026-09-04,"¥ 1,800 ワールドボクシン増刊号3冊セット(黄金のバンタム、絢爛のミドル、動乱のヘビー)",,,1800,1,3,600,1,,0,https://jp.mercari.com/item/m84146688680
world_boxing-1995-02,ワールドボクシング,1995,2,1995年2月号,mercari_sold,sold,2026-09-04,¥ 330 【フォアマンよ永遠なれ】動乱のヘビー級HEAVYWEIGHT！ワールドボクシング,,,330,0,1,330,0,,0,https://jp.mercari.com/item/m48368781304
world_boxing-1995-02,ワールドボクシング,1995,2,1995年2月号,mercari_sold,sold,2026-09-04,¥ 777 ワールドボクシング １９９１年～ ５冊セット 辰吉 鬼塚 井岡 平仲 大橋,,,777,1,0,,0,,0,https://jp.mercari.com/item/m76002301116
